label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
G4,-421.47296,87.04186,37.10756,19.055662,5.5586104,-4.0092454,-10.3468685,-13.797197,-8.047874,-2.3251207,-11.583154,-21.336493,-20.904291,67.860306,24.401785,17.492329,5.42837,4.4494205,3.2958798,4.108584,4.299894,3.3818927,6.2813606,3.7560368,9.630959,8.182865
G4,-421.75888,81.99319,28.699884,17.36381,7.523845,-1.8835888,-9.159515,-12.644617,-10.123263,-4.1931705,-9.694687,-17.321507,-17.115608,80.23147,30.850193,20.669497,7.650309,5.560537,4.5959496,4.807766,5.6656466,4.795651,3.2379742,4.746473,10.981981,11.122839
G4,-425.27362,107.81252,25.624153,8.704957,5.503208,2.6062047,-6.5501885,-10.5241375,-9.177471,-2.758674,-8.425841,-13.964824,-14.893781,99.81483,18.918526,20.152426,10.583444,6.4407215,3.9426734,3.0104358,3.5269256,5.8279386,4.416211,3.3700125,6.1521516,6.7719536
G4,-401.86563,97.05638,26.743214,12.4934435,6.1647487,0.87470114,-6.516523,-10.652461,-11.902511,-12.190328,-15.022949,-14.551025,-18.26601,90.36792,16.143764,20.762753,10.037571,5.104773,3.7890902,4.148498,2.9816408,3.6643312,3.4520311,3.2188125,3.0042326,5.7233434
G4,-420.48788,83.606255,21.60159,13.776469,7.2040358,3.8190682,-1.3093833,-2.6930022,-4.4275894,-8.149551,-8.49064,-2.719578,-9.030508,98.22191,25.247173,18.124992,8.121522,6.057624,4.9438524,8.071198,5.7882023,6.2199836,9.269213,9.810394,4.1566753,8.574364
G4,-403.35,95.72638,27.068401,14.837992,7.4649434,-0.066837914,-6.6995296,-8.965082,-7.664724,-9.291909,-13.661829,-14.002284,-17.089136,95.61899,16.335312,19.682705,8.602118,6.1470537,3.5133471,4.513098,3.6301594,3.4894586,3.61248,3.4919329,3.2934718,6.8656096
G4,-407.16742,101.219124,32.259434,16.734491,10.037493,2.863076,-5.8959484,-7.93991,-8.577967,-13.062702,-13.096447,-11.585712,-16.982042,92.44199,13.868379,20.4204,8.519285,6.6188,4.3791227,3.7585547,2.2481256,3.1540444,2.902748,3.9036732,2.3092208,5.9282093
G4,-412.26523,86.11688,25.178793,16.352787,11.194556,5.2242355,-1.2591338,-4.147654,-3.6799822,-6.777942,-6.2992597,-3.860245,-7.8273153,99.74479,26.892672,15.737171,10.455315,6.843264,3.7907617,5.1361966,5.2692804,4.6197486,8.148183,7.8816695,4.4407134,7.920804
G4,-345.15024,92.14295,17.556795,23.71963,5.8846364,0.38474572,-3.4214761,-9.28895,-10.776018,-13.872806,-12.93592,-22.297846,-25.281357,88.35066,18.592394,11.860905,11.949378,7.646855,7.144566,3.7900457,4.3099456,8.454877,4.235311,4.014847,5.677387,6.897322
G4,-424.09348,102.8683,37.295963,19.913721,7.971772,3.472156,0.32078564,-2.7220678,-3.5411825,-4.93018,-10.719476,-12.503435,-18.350307,93.811295,18.126993,16.2409,10.523782,4.767695,3.4395163,3.8055785,2.9594898,4.403982,4.157017,3.733304,2.5940921,4.6309476
G4,-414.6456,103.15368,15.110729,16.252375,5.878157,-3.2440708,-3.3904629,-4.0033684,-19.347744,-20.97786,-8.071763,-9.102732,-22.194183,100.107445,21.403051,20.01783,14.406386,6.5683465,6.633752,5.311194,6.3505473,5.385483,7.058376,3.0650535,3.2371943,8.742194
G4,-428.71802,81.13969,17.342508,19.94349,6.7046046,0.644031,-1.0198966,-0.48325765,-7.2481456,-10.58795,-8.637672,-4.6377487,-12.777067,115.91901,24.093811,17.931341,13.547694,5.8384104,8.141513,3.4117792,6.07626,10.118419,15.779511,9.959083,2.9903371,9.162609
G4,-411.7563,99.93745,17.405626,18.26317,3.2131357,-5.3130283,-1.2715567,-0.28115433,-18.740211,-25.659227,-17.53791,-8.196736,-12.550321,117.51163,28.677683,21.29987,11.987686,6.767056,7.2260485,5.953995,6.738619,4.9527216,5.9345994,4.3725085,3.76169,4.3424807
G4,-411.63065,110.18044,23.963974,15.84648,8.133897,1.9438465,1.3835179,-0.42887792,-24.919785,-19.825827,-7.4182396,-12.630473,-19.622614,94.804955,12.316145,21.56744,8.614919,5.034859,6.1944494,6.1072435,10.531588,7.448443,4.998182,3.711513,4.8780746,6.3792686
G4,-434.43167,93.4867,17.914394,14.135629,8.539483,3.80139,-0.014905686,1.7909642,-12.22831,-9.855097,-2.8556647,-8.349994,-14.072254,110.53866,26.203993,20.427402,9.474233,6.004768,5.366681,5.044322,7.4441295,15.014142,14.028949,4.7814646,6.172347,10.878603
G4,-418.31305,96.45901,40.65265,28.592627,7.5693245,5.31613,-1.2713377,0.42947292,-13.871321,-18.067413,-11.546519,-9.545706,-11.081152,105.70014,20.532543,7.4836626,14.76124,6.8049536,6.56491,5.6616855,10.658941,3.7326276,6.3714547,2.4929357,3.7930393,3.8864655
G4,-371.3884,108.90497,23.795355,13.459721,13.264661,-0.32316285,-6.139447,-8.991099,-13.801881,-13.559356,-14.739579,-17.749516,-17.743208,66.871254,14.900583,15.234669,6.681934,6.8606024,6.535878,3.4150922,5.4934835,5.110291,3.8429134,3.829483,6.609983,5.805846
G4,-375.41028,97.41854,22.217175,18.380138,14.063777,2.9671729,-7.532273,-7.934472,-6.73253,-12.837113,-14.176355,-12.557284,-14.9831,74.85983,24.370806,15.889786,7.852105,5.181085,4.095134,5.8848515,4.3479414,6.1092744,6.8191686,7.245408,6.986963,7.2813277
G4,-355.19498,98.48304,17.506105,23.666576,10.671551,-2.237238,-9.221023,-13.911725,-12.729523,-3.5895958,-11.754839,-28.813917,-28.213026,89.372665,14.314759,14.75307,11.225175,7.073369,5.71832,6.571608,6.7538,4.72968,3.7289088,4.205676,7.881599,7.657118
G4,-365.9519,88.20845,17.531492,10.45892,5.5970287,-1.936341,-13.426602,-2.3462965,-11.058621,-16.688988,-19.402689,-4.1773,-13.658109,91.879585,16.537077,10.936184,5.2372108,4.3734756,6.015866,5.5238147,6.688607,5.166665,5.1388884,7.3158445,5.197991,7.0172353
G4,-384.13455,77.076126,12.601123,14.391176,-0.42869937,3.669429,-4.9044623,-4.418133,-5.63209,-13.708196,-10.852837,-1.0767399,-14.857711,107.47518,16.867346,15.856563,10.087134,7.9570837,6.7725644,6.055445,4.0444055,5.442031,11.110409,9.080578,3.9748733,11.531068
G4,-351.80017,79.30625,16.61894,10.313997,3.4255202,-2.0139942,-11.443616,-7.8768654,-7.660043,-9.454194,-15.90753,-10.78718,-18.670069,105.983986,27.45016,9.963503,6.750667,5.7542286,6.424048,4.144723,5.4914017,5.277502,4.524462,7.334396,5.9828987,8.2652025
G5,-390.72656,66.5906,3.4508398,10.687992,1.0887738,-9.440071,-9.07491,3.9950688,7.6002927,26.629269,17.025665,-11.407562,-27.023129,91.227455,13.257275,6.883971,6.55373,5.2451425,5.070596,7.2729564,4.4277234,3.5790024,9.7702465,4.599134,3.3011653,6.2724385
G5,-394.6227,75.07263,21.124493,13.052059,3.6589658,-0.9216891,-3.3922825,5.6891155,14.1174555,28.3929,19.680511,-2.966904,-34.89388,94.165695,11.926752,4.844339,10.084657,5.156758,6.7664957,3.3170455,4.4690948,7.49394,6.0941663,5.2978487,4.2101903,11.135403
G5,-399.49475,77.69564,20.790642,13.475898,5.348971,0.3904281,0.34912348,4.427286,6.5078382,21.452152,11.553311,-4.2757945,-23.127632,100.04357,12.400455,17.829618,7.5014954,5.5902467,6.2547565,4.095817,5.29859,7.903663,15.757446,9.823967,4.2125163,15.681949
G5,-411.14893,88.068535,20.338257,7.565104,3.2230859,2.594724,-0.35216734,1.2652357,13.152272,28.184267,14.800617,-14.39621,-32.14891,89.83298,17.439314,8.984274,8.660743,7.632392,5.878204,4.223311,6.094468,5.523312,4.3509855,4.588332,4.2777386,9.607963
G5,-466.92505,87.36363,26.619482,7.7344465,0.5129183,-4.366436,-5.8446164,3.2599192,14.6044855,24.686945,12.220069,-15.616669,-28.396181,108.47805,16.933807,16.720528,6.6583304,3.6456833,4.6149936,4.7778068,3.9492812,5.7310414,9.254099,6.9272003,7.0591464,11.331559
G5,-472.21667,77.97893,25.345453,11.971927,3.8475335,-0.64689136,-3.7075536,2.2445977,9.966908,17.697964,8.460291,-10.79865,-20.399345,111.58767,21.199661,15.738478,6.685876,6.1110687,6.4514937,6.16755,4.2141623,7.792551,13.157872,7.1792183,9.63813,16.16989
G5,-451.94986,86.054756,26.014238,6.635383,-2.7568488,-5.7304554,-5.716132,2.851278,14.899974,21.852692,10.788767,-14.146507,-28.789824,108.994125,17.992777,18.276873,6.9353824,4.777619,4.921498,4.6392374,3.7231915,5.2047544,8.294688,6.787819,5.2270765,10.682543
G5,-446.54755,105.24205,29.421915,7.478699,3.5641263,2.781677,-2.7517664,0.8163526,13.98015,24.133654,12.060025,-14.065954,-25.29786,99.72904,13.3594055,15.362458,7.054473,3.6781204,4.0101833,3.0286312,3.4029155,6.80349,10.243088,7.4810653,7.3016663,11.396934
G5,-459.29468,96.92247,27.627316,9.670985,5.710709,6.755551,-0.64761263,-0.2887267,8.985368,21.156448,11.869238,-10.609772,-16.50276,101.5491,18.878208,11.42864,7.5666127,4.525707,5.1675034,4.1639795,4.4552903,8.770686,17.913664,9.87049,11.547073,13.393748
G5,-464.10373,116.17369,24.707674,13.384673,14.05246,6.9767456,-3.0201812,6.9790454,11.020336,15.213957,8.948917,-12.286291,-23.50618,103.26372,22.80863,9.041709,9.999693,4.1712303,4.274891,6.075208,4.650783,4.9177465,8.406864,9.363515,7.395533,12.290002
G5,-422.6056,84.2259,25.52646,5.581905,-4.0439234,-5.645308,-5.643646,3.603509,16.398615,23.016813,11.487058,-13.687393,-27.441357,99.647385,15.269976,16.39144,6.9594026,5.461914,4.7833543,5.463084,3.7077434,5.699546,9.463578,5.7764997,6.108962,11.031261
G5,-391.42795,69.37575,16.704273,4.702802,-0.72741747,-1.5086086,-9.707614,1.9124264,7.138215,21.966337,9.858211,-12.566398,-18.869473,97.7862,16.433743,14.0538645,5.902262,5.987088,5.438314,8.691079,5.8513327,5.0002046,16.514967,9.109926,8.481246,10.350884
G5,-444.25458,73.56811,25.195812,9.232126,1.8651174,0.6109225,-1.3757232,4.333461,12.047473,16.962091,8.983347,-10.808638,-22.567196,106.34524,19.765747,11.776188,7.114059,5.2216554,6.021212,7.007817,3.9783483,10.162785,14.655679,8.596121,9.402903,17.850868
G5,-447.2438,92.77281,26.518698,3.006367,-1.1875956,1.4817154,-3.9981103,2.7650037,16.394135,21.836058,10.376873,-15.080262,-27.50509,106.19178,20.05787,12.094816,7.1178203,4.783869,4.2451153,3.9814005,3.59554,7.174705,7.7919126,7.068108,6.6278706,10.375531
G5,-438.1592,105.18759,29.180695,7.956501,1.3869104,4.310773,-2.4399085,-1.1378016,13.525646,30.038513,13.26102,-15.639445,-24.667479,102.02566,13.933164,16.916378,7.504892,6.107169,4.902892,3.7396975,5.0396433,4.455857,13.953441,6.175405,9.410292,9.208167
G5,-438.63507,98.45451,26.365763,6.6803765,2.7207253,5.522426,-0.23972347,-0.39670965,10.061765,24.37138,11.858764,-12.916024,-18.086025,103.04995,18.527267,15.758702,7.023821,5.0840383,3.4351776,4.1372747,3.9247525,7.4888024,18.140917,8.053299,13.996817,15.638821
G5,-421.5723,106.04171,22.313042,5.94327,11.081484,6.5158687,-4.603852,-1.5704298,8.568553,20.774065,9.201097,-16.230795,-21.785662,100.52311,19.899097,7.9293675,6.9233103,5.271445,4.770371,4.4291124,4.1119,4.0619497,10.90274,5.871564,10.080527,11.021436
G5,-395.8484,73.17426,5.779883,9.298048,2.8934326,-3.721044,-6.3228726,4.7659984,11.798866,24.6904,13.110086,-11.600894,-31.441797,91.56778,13.358086,7.1858845,6.3156548,5.215798,6.1409483,6.831916,5.18653,5.1313214,8.539265,5.2860184,3.7416632,8.244924
G5,-392.50275,83.55605,4.7688966,13.302029,4.698185,-3.572331,-0.5329831,0.6291259,10.36452,28.391233,16.030102,-7.641338,-29.878586,84.9386,6.9660306,7.8656316,6.4631033,4.3326635,4.646142,3.4526668,4.4416094,4.9455466,10.142977,7.214231,4.2092204,7.4609675
G5,-400.71817,89.556015,16.89824,8.888593,-0.41442958,1.9272505,-2.2705448,2.9819784,6.472804,24.150068,15.724135,-6.748389,-17.693468,98.16873,10.330951,15.596231,8.632739,5.4678426,4.4484124,5.127079,3.6617746,4.629062,16.28638,11.165975,3.5850692,7.2005377
G5,-401.02393,89.77705,10.143418,14.844062,3.5695188,3.1672587,-1.7944802,4.2145004,8.497293,28.46794,13.376778,-13.844396,-29.213432,91.94212,21.001879,7.975198,5.816402,6.3681064,5.6971335,7.1935635,6.089043,4.5910625,11.148286,5.360989,4.404903,10.160577
G5,-394.29486,54.139805,14.174778,13.493407,-5.1209087,-9.7209215,-8.552786,9.807073,12.850003,25.614712,19.86787,-8.889035,-30.061844,96.382065,17.630836,5.3077817,11.78854,6.143342,7.205809,7.6791396,6.044618,5.598743,5.3072233,4.135803,4.8395643,9.242093
G5,-388.2787,63.31088,18.959146,9.334126,0.89299124,2.2312074,-6.386109,3.520249,8.2295065,21.796667,12.404231,-14.126824,-22.0988,98.95265,16.606163,16.042768,8.82068,8.544182,5.6769805,9.281857,6.3998528,5.8602414,14.592181,11.119707,8.873078,15.826695
G5,-388.57907,60.11891,12.226264,11.909996,-2.9774215,-8.518153,-9.4759035,6.2580214,14.219355,30.878172,22.143085,-12.105666,-31.738804,95.90921,17.926374,6.409476,10.690155,6.326389,6.4549627,6.6964984,5.876102,4.6153045,5.361225,4.574242,3.5459974,7.704621
GSHARP2,-325.03723,137.35027,23.238504,11.839956,17.00155,3.6507874,-9.263143,-3.587128,6.7663217,2.194402,-9.998453,-11.987404,-12.646157,95.45582,29.344326,30.35646,11.371975,9.614371,5.6761117,9.862631,2.969911,5.253196,6.3179917,4.495634,3.952797,4.167638
GSHARP2,-362.3353,134.70674,49.66367,20.13053,14.352292,5.979479,-0.010626903,3.9207196,6.7940826,0.102790035,-12.717824,-21.700195,-24.092781,73.862656,34.148125,25.1081,12.240052,9.57415,6.9987245,4.8962927,3.4375558,4.5008926,2.7819867,2.789068,5.3723636,4.0846663
GSHARP2,-396.69513,102.14217,38.837715,19.766106,17.703611,9.752487,3.520887,5.421012,5.658184,0.071053326,-5.206899,-9.28739,-14.149244,84.4957,60.302887,16.44585,8.798344,8.785602,5.938922,5.386993,4.3474193,4.850614,4.7799635,8.559243,11.160345,12.203223
GSHARP2,-344.51962,143.30751,20.74965,19.35755,23.496653,7.988819,-3.7681,-1.135082,3.6836064,0.3776543,-4.0136347,-7.023646,-9.319802,101.82215,25.824547,42.53625,12.334071,11.616527,5.75052,10.061806,3.9222784,5.440199,3.823203,3.3693554,3.743425,2.9733849
GSHARP2,-344.2784,120.08003,33.146946,24.416199,17.703104,2.9798965,3.1553533,10.547026,2.5869164,-4.0731688,-7.8132834,-12.772637,-12.075998,104.87306,28.481247,30.682804,9.585021,7.8912344,7.226873,8.588706,2.8897831,5.346429,3.2440372,5.0091896,3.5545852,4.9044476
GSHARP2,-377.96542,75.02993,16.647364,19.514755,17.013391,5.0650997,1.2330878,6.4383683,4.5932307,2.3142827,-1.2176148,-6.4530625,-3.2438347,130.64099,56.88246,20.749056,9.886818,6.8966603,9.699453,11.190954,5.2456217,3.6485844,4.205654,5.685056,9.071133,7.630016
GSHARP2,-331.78754,116.44343,23.846035,14.006255,14.027218,3.936956,-1.3900317,4.803789,5.3921814,-3.7048,-11.605483,-7.561117,-4.180732,103.304794,27.682283,32.05835,12.915243,7.592666,5.5447755,8.767274,4.2979426,3.0280888,4.4405093,3.9575536,4.393551,6.143562
GSHARP2,-356.42316,132.61067,47.95734,19.371506,16.827953,6.8059425,0.10671144,4.728846,10.096415,4.696771,-9.432848,-21.78167,-25.634275,69.68759,33.289158,25.256927,12.349531,11.618469,6.497263,6.3554983,4.6763062,4.6799555,3.664294,3.2137716,5.5867133,5.300994
GSHARP2,-364.47485,134.09795,56.04484,24.567186,16.282904,6.6163573,-0.25247377,1.8224097,3.7477202,-3.2407978,-12.438078,-19.77371,-22.100973,67.09632,34.075012,22.162254,11.089937,8.472005,5.759381,5.2063713,3.1872628,4.7563815,3.4825845,3.5066862,5.420239,4.8914523
GSHARP2,-351.9035,144.0932,29.540522,16.25604,19.526112,12.397464,7.680381,2.8570254,1.9338324,0.42593437,-5.619671,-13.160712,-18.0507,96.259224,27.338295,39.221806,11.623233,9.089161,6.002262,8.086032,4.464928,3.7614539,2.4560616,3.7260785,4.0871124,3.511464
GSHARP2,-345.63608,133.52939,38.123817,8.530676,8.226044,3.3078828,-3.97349,-7.1363645,-8.8147135,-9.669611,-6.76786,-3.1033578,0.68216944,67.08341,35.584976,23.587496,11.312121,19.336452,11.442853,4.4258604,4.846403,3.4634712,4.118767,3.942727,2.2280617,7.7117996
GSHARP2,-362.87234,106.87726,19.876068,15.482517,16.145617,9.187501,1.8119195,2.4301722,3.290228,1.4201393,-3.1571434,-8.523959,-10.949455,113.19459,44.268738,24.065132,10.099076,9.602481,6.7223716,8.433522,2.901535,4.3852043,4.1352086,3.0880961,4.1552215,4.3075924
GSHARP2,-382.6893,93.46855,26.564493,15.893578,15.079783,5.6379347,-1.019201,-1.1958195,-1.7621889,-1.3860466,0.7782753,-0.5033643,-2.484846,96.857414,66.14059,19.572594,12.981241,11.715855,5.1732306,7.643679,7.2182093,5.0473084,4.1343718,5.0082383,4.4137106,8.192174
GSHARP2,-358.12036,127.71489,43.271954,13.793477,4.3265452,-3.5045109,-5.328342,-5.778414,-9.355562,-7.212288,-1.0967542,1.5749058,1.590204,69.64178,34.425587,21.447643,11.64235,17.08507,8.959121,6.007444,7.053302,4.009727,3.8342822,4.5848536,2.34358,8.646119
GSHARP2,-364.62997,121.79566,48.76012,11.170893,1.4337201,0.7964595,2.9225,1.8073812,-3.992486,-8.729859,-7.859572,-2.1021366,5.376089,55.396126,36.584145,13.467121,6.2940044,11.859713,9.078368,4.9227457,4.9779496,4.6687536,4.1138797,4.359117,2.836406,7.613197
GSHARP2,-405.38632,79.02443,33.17432,19.45784,19.443193,13.195934,6.130919,4.2624483,3.0650218,0.7137402,-1.3117397,-2.7166913,-2.2263093,78.67015,64.15528,15.154092,9.365083,8.72344,4.9388247,5.9401693,5.4861984,4.228945,4.426821,4.6015005,4.836887,3.6287425
GSHARP2,-358.16235,121.90804,31.353605,5.633701,4.9162345,0.13451943,-6.765924,-9.570102,-8.611281,-6.4912186,-2.9473224,0.7300907,4.956468,69.994194,38.38019,21.122417,11.181919,17.650167,10.118225,5.0968556,5.7452893,6.449675,5.6233735,4.5559406,3.1305785,7.5421643
GSHARP2,-359.71805,115.82434,31.740896,17.711403,9.70989,0.6266595,-1.0285269,-1.4176834,-11.725054,-17.811642,-10.215512,-2.3537164,4.590646,85.45477,30.613657,22.85141,17.909195,16.287395,5.8817673,4.28037,8.80856,4.693582,2.6065376,7.6696844,3.635908,8.997037
GSHARP2,-391.55862,94.171776,26.967066,24.35193,22.450462,7.4086437,0.17674254,1.6742873,-1.961946,-8.471512,-5.385298,-0.36504534,1.2745775,96.47203,56.436203,20.77574,15.227428,16.312035,5.5380235,7.2011585,6.198405,5.332083,10.268422,8.093461,4.2741303,5.803463
GSHARP2,-350.0543,117.104256,30.01859,11.829572,3.693868,-3.7568672,-2.8749998,-0.2946195,-8.741822,-18.116474,-8.949701,3.2060735,7.3406076,80.45825,30.745815,22.329866,17.475067,18.57325,5.784276,3.785913,8.310127,5.609712,2.4642873,7.201065,4.846551,10.271508
GSHARP2,-375.1171,119.66583,45.512936,17.944227,14.700439,7.4365478,1.899867,-1.7395283,-9.867336,-13.254511,-6.3174677,2.7308304,6.9015007,55.914288,34.099472,15.142311,4.6271534,15.176159,5.601823,2.5440817,6.300144,4.391966,2.6711557,3.668758,1.9280913,6.6595087
GSHARP2,-390.79938,95.95882,36.4338,22.555285,23.436863,13.998094,6.5517225,4.477898,-0.69258606,-4.355553,-0.016583065,5.2818666,5.370741,76.749405,56.970196,17.709297,5.7709517,11.862127,4.6848087,5.5585575,6.9291964,9.378646,11.570144,6.5891805,2.8757508,6.5651884
GSHARP2,-350.7048,125.28294,18.570671,24.924023,23.150831,1.6428728,-4.4908376,5.866525,2.6698315,-4.1391897,-10.379166,-10.195004,-6.5261793,116.83461,29.305012,31.319347,8.701468,7.80763,7.3290257,7.6478887,2.5934,4.60982,6.7037697,6.166157,4.7626553,2.9416072
GSHARP2,-335.9454,132.73451,33.444393,14.348502,11.883761,-0.4554719,-7.245378,-8.522055,-11.469608,-15.746533,-14.608463,-4.7691107,7.6125174,76.66059,29.914343,29.484142,13.635667,17.2663,5.6994157,6.4495807,4.835342,3.379552,4.3681865,4.8409657,3.584666,6.400484
GSHARP2,-345.8235,117.44297,33.718822,19.755182,11.557772,-1.1926433,-5.5775337,-4.1298823,-10.179524,-19.297258,-13.549031,-2.8717544,5.3413677,84.24852,29.006422,25.342756,16.07286,18.508322,5.543371,5.8340054,6.34888,5.938765,2.8784146,5.9870543,4.1053104,9.08771
GSHARP2,-370.2096,97.68696,31.874006,23.176203,16.550491,5.1791677,2.2297294,2.7034285,-2.5853667,-7.9134035,-1.9844446,2.1263547,0.47645497,91.8707,54.501045,21.677515,13.335686,12.688282,7.011107,6.3973274,6.1988444,6.682044,9.961631,6.319621,3.1734931,8.02054
GSHARP2,-355.69016,115.40558,32.51801,22.545801,14.955418,1.5330821,-3.0847964,-2.599846,-12.350792,-20.367153,-11.969202,-1.7408603,7.462048,88.306656,28.356874,26.618736,16.249386,18.428337,5.0999103,5.43949,7.413402,4.671512,2.6616738,8.528008,3.1370304,7.9602995
GSHARP2,-365.30157,118.352,41.510654,17.092663,14.616163,7.653678,2.8197007,-1.3838192,-9.205831,-13.542994,-7.961807,1.5803044,7.650989,59.18014,33.833084,17.755238,5.7736716,14.322026,5.3122153,2.6481378,6.1412272,4.554293,3.09718,4.2380657,2.3887265,6.5297227
GSHARP2,-395.42575,94.52539,35.10977,21.339193,18.75288,10.346893,6.035827,2.4145248,-2.4711096,-2.881351,0.6116861,4.3827686,5.5470495,79.5229,58.087658,17.995157,7.395155,9.937609,4.975783,3.794746,5.003637,7.4021897,8.122783,5.5451345,2.210978,6.1716347
GSHARP2,-345.77087,102.08537,21.432741,8.939039,11.259852,4.0806417,-3.43019,-8.6079645,-10.616483,-11.479593,-7.760821,-5.0592103,-4.8669424,70.62374,30.408278,24.834518,11.738841,17.193035,7.9913015,5.897996,5.4300723,3.3119056,2.715158,4.6360326,4.8813343,10.5252495
GSHARP2,-388.73676,116.404366,61.28132,28.215927,13.52793,7.2978487,1.9451153,-0.6363657,2.4429111,1.201559,-7.7025876,-17.42835,-19.762173,54.01527,37.22063,14.189768,7.9510517,5.107659,8.054902,6.05601,2.5425243,4.4011784,6.63417,4.791978,5.076209,5.312126
GSHARP2,-400.31506,96.977234,47.51511,23.705595,15.744086,11.168292,5.1402917,-0.36723226,0.6313266,2.0120625,-2.5033996,-8.663373,-12.426338,65.53357,48.88068,12.035007,5.2619085,5.4010143,5.4741106,5.4246745,2.8871572,4.0296936,5.172776,2.9308066,3.4435122,4.1532655
GSHARP2,-355.34134,122.024055,32.279697,13.939021,16.624022,6.345758,-3.3732903,-1.117185,0.7562338,-4.5198545,-11.871448,-7.762219,-1.1547639,75.10471,34.668526,23.414803,9.945507,10.803004,5.091275,7.316918,4.248205,5.82205,5.710272,5.6097627,4.201954,3.8509429
GSHARP2,-344.69446,123.35425,36.3371,23.539557,17.249817,5.2545753,0.33208993,3.9186254,5.916095,3.3324623,-5.0078006,-13.09715,-12.677245,100.54474,29.441849,29.136013,11.3415785,6.088104,5.91782,8.207211,3.996986,5.427095,3.8923364,3.219752,4.575528,4.982035
GSHARP2,-377.73608,79.20836,22.454166,22.128538,18.089207,7.040611,3.6916566,6.576657,4.7244287,2.0179389,-0.81411666,-4.3911533,-5.0517178,120.950806,55.445213,18.866756,10.056718,7.254394,7.8606124,8.775026,4.1963344,5.018573,4.7046213,5.622036,7.862621,5.946667
